 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.192578,-6.76829,-0.0004114,-0.467089,130.735,16.2356,1.052,1.0174,0.895901,-0.444254,-2.51009,1.01585,55.1009,56.9549,55.8708,56.0434,-2.04273,-2.96207,-2.42454
-0.185047,-6.76747,-0.0003686,-0.467361,131.751,15.9411,1.05392,1.01548,0.896369,-0.443309,-1.59959,1.01708,55.5496,57.4045,56.3284,56.4943,-1.13238,-2.04976,-1.51756
-0.176097,-6.70875,-0.0001376,-0.467735,132.768,15.3371,1.05579,1.01361,0.896822,-0.442392,-0.687554,1.01831,55.9979,57.8538,56.7868,56.9447,-0.220481,-1.13597,-0.60965
-0.165926,-6.72909,2.44e-05,-0.467774,133.787,15.0278,1.05419,1.01521,0.89726,-0.441503,0.226022,1.01955,56.449,58.3057,57.246,57.3948,0.691451,-0.222196,0.299279
-0.154796,-6.65195,0.000324,-0.467517,134.806,14.3892,1.05411,1.01529,0.897683,-0.440643,1.14113,1.0208,56.8983,58.756,57.7056,57.8446,1.60561,0.693747,1.20934
-0.142968,-6.69396,0.000429,-0.467254,135.827,14.0619,1.04681,1.02259,0.89809,-0.439811,2.05775,1.02204,57.3539,59.2124,58.1656,58.294,2.51814,1.608,2.12063
-0.130622,-6.59791,0.0003855,-0.466651,136.849,13.3812,1.03314,1.03626,0.898484,-0.439007,2.97588,1.0233,57.8148,59.6742,58.6257,58.7431,3.42944,2.52096,3.03323
-0.117792,-6.65052,0.0002756,-0.466419,137.872,13.0315,1.031,1.06585,0.898862,-0.438232,3.89552,1.02456,58.2652,60.15,59.0861,59.1919,4.34733,3.42843,3.94714
-0.104355,-6.61148,9.27e-05,-0.46629,138.897,12.6692,0.97294,1.09646,0.899228,-0.437481,4.81665,1.02583,58.7657,60.6265,59.5467,59.6406,5.24229,4.33697,4.8623
-0.090124,-6.59908,8e-05,-0.466262,139.923,11.9196,0.965198,1.1042,0.899571,-0.436775,5.73926,1.0271,59.2207,61.0823,60.0079,60.089,6.16084,5.25697,5.77863
-0.0752628,-6.5775,0.0008026,-0.465953,140.95,11.5256,0.954437,1.11496,0.899931,-0.436031,6.66336,1.02838,59.6783,61.5406,60.4695,60.5372,7.07952,6.1772,6.69617
-0.061118,-6.55268,0.003539,-0.462504,141.978,10.7011,0.943585,1.12581,0.900153,-0.435574,7.58891,1.02863,60.1359,61.9987,60.9302,60.9853,7.99992,7.09854,7.61554
-0.050912,-6.3219,-0.0008476,-0.461561,143.007,10.2636,0.934698,1.13641,0.898462,-0.439051,8.51404,1.02464,60.5946,62.4554,61.3886,61.4344,8.92442,8.01509,8.53639
-0.0462619,-5.55578,-0.0107227,-0.469569,144.032,9.38527,0.932015,1.14217,0.893312,-0.449438,9.43179,1.01596,61.0562,62.9091,61.8474,61.8887,9.85067,8.91845,9.45258
-0.0474875,-4.82541,-0.015576,-0.478755,145.047,8.96133,0.897487,1.17191,0.884428,-0.466676,10.3344,1.00315,61.5593,63.3896,62.3111,62.3531,10.7532,9.78749,10.3566
-0.0550858,-3.41282,-0.0292533,-0.509476,146.051,8.2293,0.943552,1.12585,0.871115,-0.491079,11.2141,0.986949,62.0102,63.8129,62.7842,62.8321,11.6774,10.6612,11.2411
-0.068263,-2.53136,-0.0382568,-0.533012,147.038,7.9337,0.987064,1.08234,0.85243,-0.522842,12.0631,0.968309,62.4892,64.2532,63.2724,63.3306,12.5792,11.4972,12.0988
-0.0852291,-2.21449,-0.0466611,-0.562787,148.006,7.70713,1.0956,0.973805,0.826865,-0.562401,12.8736,0.948389,62.9474,64.6585,63.7828,63.8533,13.4898,12.326,12.9216
-0.104944,-1.04323,-0.0679973,-0.643093,148.954,7.33215,1.21829,0.851112,0.793286,-0.608849,13.638,0.932142,63.4384,65.08,64.3216,64.4048,14.3798,13.1198,13.7019
-0.123205,-0.396723,-0.0709656,-0.691824,149.886,7.23187,1.3427,0.726795,0.754896,-0.655844,14.3542,0.928237,63.9765,65.5387,64.897,64.9901,15.2348,13.8776,14.435
-0.135719,-0.285457,-0.0697834,-0.74124,150.815,7.19336,1.30736,0.767635,0.715887,-0.698216,15.0312,0.937493,64.6778,66.1633,65.5166,65.6138,15.9441,14.4953,15.126
-0.138883,-0.269889,-0.0724518,-0.840875,151.752,7.139,1.29476,0.777675,0.67821,-0.734868,15.6794,0.959174,65.4027,66.8083,66.1866,66.2808,16.6309,15.1079,15.7815
-0.124437,0.977876,-0.0636375,-0.888549,152.711,7.11248,1.20218,0.839045,0.643932,-0.765083,16.3089,0.992815,66.222,67.5364,66.916,66.9961,17.2287,15.667,16.4041
-0.0922695,1.23877,-0.0345896,-0.958285,153.704,7.32678,1.08438,0.950908,0.6146,-0.788838,16.9302,1.03797,67.098,68.3489,67.7078,67.7645,17.7856,16.1801,17.003
-0.0507531,-1.8162,-0.0184661,-0.976804,154.742,7.44418,0.946869,1.07396,0.590757,-0.806849,17.5534,1.09403,68.0314,69.2252,68.5607,68.5907,18.3173,16.6868,17.5943
-0.0152302,-4.59523,0.0106585,-0.981475,155.836,6.97255,0.931585,1.13782,0.573848,-0.818962,18.1888,1.14774,68.9451,70.1326,69.471,69.4797,18.9517,17.257,18.2013
0.0001033,-3.32009,0.0239564,-0.969294,156.984,6.49487,0.849897,1.20067,0.572532,-0.819882,18.8444,1.16726,69.935,71.109,70.4216,70.4216,19.5412,17.86,18.8443
-0.0107331,-1.97279,0.0647208,-0.908778,158.151,5.80391,0.892938,1.18206,0.59273,-0.805401,19.5225,1.14762,70.8423,72.0722,71.3652,71.3716,20.2417,18.5705,19.5312
-0.0597646,-1.75097,0.101176,-0.792349,159.299,5.32105,0.930142,1.14486,0.63434,-0.773054,20.2248,1.08862,71.6899,73.0062,72.2421,72.28,20.9439,19.3398,20.271
-0.143485,-1.89367,0.122869,-0.715163,160.387,5.0855,0.993485,1.08152,0.700799,-0.713359,20.9527,0.991129,72.4007,73.8548,72.9963,73.0969,21.6615,20.1812,21.0551
-0.235254,-0.859663,0.168145,-0.510911,161.378,4.59959,1.14326,0.906003,0.793974,-0.607952,21.7079,0.866182,72.8648,74.4919,73.5858,73.7726,22.403,21.1571,21.8509
-0.288569,-0.379333,0.206985,-0.387143,162.245,4.46685,1.22416,0.844308,0.907212,-0.420673,22.4919,0.769612,73.1466,75.0231,73.9954,74.2572,23.0068,22.1367,22.6133
-0.255945,-0.366582,0.253177,-0.221126,163.014,4.407,1.26012,0.745882,0.991517,-0.129977,23.3062,0.800836,73.2515,75.2405,74.2472,74.5009,23.47,23.2092,23.3394
-0.120685,-0.351333,0.224661,-0.0484228,163.815,4.34839,1.10387,0.946944,0.9864,0.164361,24.1509,0.923733,73.3892,75.4121,74.359,74.478,23.9695,24.3066,24.1311
0.0833609,-0.199709,0.203667,0.0969215,164.739,4.29146,0.905289,1.09991,0.933199,0.359359,25.0221,1.02495,73.3868,75.258,74.3094,74.2316,24.6968,25.4174,25.0521
0.276728,0.476315,0.162316,0.357412,165.764,4.2573,0.629083,1.35273,0.882683,0.46997,25.915,1.07972,73.2617,75.011,74.0612,73.817,25.6193,26.5507,26.045
0.394203,1.46227,0.123674,0.456599,166.844,4.33491,0.455797,1.6136,0.851102,0.525001,26.8247,1.09978,72.9017,74.663,73.6251,73.2896,26.5854,27.6719,27.0317
0.423909,5.08076,0.0583051,0.583836,167.943,4.90576,0.48195,1.59305,0.84138,0.540444,27.7465,1.09105,72.2994,74.0453,73.0616,72.7049,27.4861,28.6075,27.9756
0.378621,4.01182,0.0260849,0.613488,169.034,5.58385,0.612873,1.46213,0.853206,0.521574,28.6756,1.05701,71.5954,73.3658,72.4413,72.1183,28.356,29.4383,28.8731
0.277545,-2.50542,-0.0464053,0.601424,170.091,6.36084,0.809724,1.24112,0.885805,0.464058,29.6073,1.01862,70.8679,72.6845,71.831,71.5852,29.2315,30.1833,29.7361
0.137751,-2.81315,-0.0561169,0.565326,171.11,6.07888,1.04857,1.04422,0.923952,0.382508,30.5378,0.996991,70.1805,72.1141,71.2766,71.1493,30.1367,30.9372,30.5905
-0.0251525,-2.15679,-0.100863,0.460296,172.107,5.38211,1.20268,0.866723,0.95484,0.297119,31.4672,0.982746,69.6645,71.6405,70.7889,70.8129,31.1099,31.7247,31.4597
-0.179331,-0.842407,-0.1314,0.379095,173.09,5.09389,1.35252,0.670669,0.977475,0.21105,32.3966,0.970799,69.2465,71.2241,70.3933,70.5686,32.1111,32.5381,32.3587
-0.289408,-0.28496,-0.149754,0.177422,174.061,4.92892,1.40465,0.620666,0.991849,0.127418,33.3269,0.962772,69.0158,71.0246,70.122,70.409,33.1479,33.406,33.29
-0.339975,0.197713,-0.152112,0.0718543,175.023,4.88829,1.47975,0.67965,0.998798,0.0490261,34.2592,0.959779,68.8489,71.0057,69.9873,70.3269,34.1866,34.2925,34.2425
-0.325783,0.795129,-0.137223,-0.0296605,175.983,4.91652,1.31332,0.691878,0.999757,-0.022035,35.1944,0.961736,69.0019,71.0066,69.9892,70.3149,35.2233,35.1791,35.2015
-0.256735,2.71847,-0.0934447,-0.192979,176.945,5.23622,1.31685,0.745355,0.996426,-0.0844708,36.1335,0.967011,69.0536,71.1085,70.11,70.3658,36.2447,36.0705,36.1552
-0.151877,4.46594,-0.0690698,-0.249824,177.912,5.58782,1.23448,0.812934,0.990473,-0.13771,37.0776,0.974188,69.2494,71.2773,70.3217,70.4721,37.2476,36.9656,37.0985
-0.0318127,5.75247,-0.029075,-0.317611,178.886,6.70254,1.17324,0.848928,0.98335,-0.18172,38.0275,0.982874,69.4729,71.4614,70.5953,70.6266,38.2407,37.8733,38.0333
0.0859072,1.26038,-0.0109629,-0.331631,179.869,7.27855,1.07959,0.984534,0.976215,-0.216804,38.9845,0.992905,69.7681,71.7831,70.9059,70.822,39.2185,38.771,38.9658
0.184603,-2.25103,0.0086362,-0.332394,180.862,7.39877,0.965066,1.0508,0.969915,-0.243445,39.9493,1.0045,70.1149,72.0701,71.23,71.0509,40.1842,39.6935,39.9043
0.247653,-3.91523,0.0302446,-0.303236,181.866,6.76087,0.918269,1.09765,0.965039,-0.262105,40.923,1.01834,70.4199,72.3653,71.545,71.306,41.1637,40.6353,40.8581
0.266019,-2.91315,0.042174,-0.277862,182.885,6.34257,0.872718,1.14287,0.961887,-0.273447,41.9067,1.03453,70.7406,72.6794,71.836,71.5801,42.1454,41.5942,41.834
0.229959,-1.93486,0.0591439,-0.208983,183.919,5.72913,0.827384,1.24806,0.960825,-0.277154,42.9013,1.05028,71.0707,73.0649,72.0866,71.8657,43.1306,42.5554,42.8376
0.141117,-1.326,0.088858,-0.157454,184.969,5.48764,0.795936,1.2802,0.970223,-0.242214,43.904,1.03014,71.3695,73.3839,72.2787,72.1418,44.0968,43.594,43.8699
0.0281326,-0.320145,0.145337,0.0017444,186,5.19653,0.836951,1.2606,0.990892,-0.134662,44.8994,0.971194,71.5105,73.589,72.3677,72.3399,45.0121,44.7296,44.8956
-0.0614878,-0.196329,0.20387,0.122482,186.971,5.15323,0.911488,1.09371,0.997445,0.0714374,45.8689,0.926641,71.4721,73.4721,72.3199,72.3812,45.8038,45.947,45.8645
-0.0943306,1.39788,0.229385,0.277371,187.897,5.12649,0.952628,1.06404,0.941671,0.336535,46.7945,0.966486,71.291,73.1901,72.0993,72.1881,46.4739,47.1526,46.7628
-0.0635134,4.63535,0.0661183,0.495203,188.864,5.69902,0.926779,1.14262,0.855921,0.517106,47.6743,1.02886,70.9599,72.7311,71.6987,71.7531,47.1951,48.2652,47.6415
0.0069467,5.16539,0.0196152,0.524441,189.893,6.24245,0.974066,1.09537,0.825499,0.564404,48.5342,1.03812,70.3845,72.0928,71.1943,71.1886,47.9845,49.1525,48.5382
0.0720193,2.55916,-0.067714,0.483963,190.931,7.28153,0.958004,1.09538,0.856132,0.516758,49.4027,1.01024,69.7983,71.5563,70.6802,70.6185,48.9077,49.9688,49.44
0.0982866,0.586852,-0.0490202,0.44284,191.941,7.52353,0.99026,1.07914,0.905593,0.424148,50.3018,0.997414,69.2428,71.1168,70.2286,70.1395,49.8817,50.7595,50.3435
0.0758303,-0.368984,-0.0463261,0.379892,192.939,7.56857,1.04679,1.01018,0.940499,0.339798,51.2309,0.999161,68.7717,70.7063,69.8276,69.7562,50.8752,51.5741,51.2566
0.014834,-0.287477,-0.0512374,0.345691,193.938,7.53437,1.10464,0.966987,0.963758,0.26678,52.1848,1.00652,68.3891,70.3857,69.468,69.4537,51.8901,52.4428,52.1888
-0.0637599,-0.259319,-0.0559119,0.308238,194.944,7.50762,1.22129,0.78624,0.978183,0.207743,53.1584,1.01265,68.0226,69.9863,69.1549,69.2172,52.9047,53.3218,53.1452
-0.138039,0.709649,-0.0571791,0.227434,195.957,7.46607,1.20337,0.82866,0.986526,0.163603,54.1465,1.01483,67.8447,69.8493,68.8957,69.0318,53.9496,54.2821,54.1239
-0.19293,1.83103,-0.048391,0.190514,196.972,7.53231,1.27192,0.733278,0.990883,0.134728,55.1439,1.01304,67.6224,69.6093,68.6915,68.8827,54.9725,55.2427,55.1179
-0.223926,4.42271,-0.0286286,0.136793,197.985,7.95837,1.23112,0.796849,0.992697,0.120636,56.1454,1.01009,67.5328,69.546,68.5327,68.755,55.9969,56.2415,56.1184
-0.232676,5.23813,-0.0250476,0.117997,198.995,8.3383,1.18136,0.829553,0.993507,0.113767,57.1469,1.00853,67.4631,69.461,68.4056,68.6368,57.0125,57.2412,57.1204
-0.223863,5.62769,-0.0164425,0.0889339,200.003,9.20702,1.14394,0.861255,0.994189,0.107648,58.1478,1.00718,67.3881,69.3817,68.3029,68.5254,58.0246,58.2405,58.1237
-0.20277,5.58543,-0.0126496,0.0787508,201.011,9.62538,1.05277,0.957273,0.994722,0.102611,59.1481,1.006,67.3725,69.372,68.2181,68.4198,59.04,59.2463,59.1272
-0.17394,5.64778,-0.0065817,0.0654614,202.017,10.409,1.03838,1.016,0.995129,0.0985771,60.1478,1.00493,67.2854,69.3298,68.1457,68.3188,60.0454,60.2479,60.1306
-0.140881,5.56911,-0.0039441,0.0617772,203.021,10.7821,1.03755,1.05589,0.995422,0.0955754,61.147,1.00397,67.1886,69.2724,68.0812,68.2214,61.0478,61.2479,61.1335
-0.106423,5.60031,-0.0015502,0.0598569,204.025,11.1378,1.05247,1.1062,0.99561,0.0936043,62.1456,1.00311,67.0787,69.2279,68.0206,68.1266,62.0471,62.2491,62.1356
-0.072954,5.56228,0.0027057,0.0607671,205.029,11.8221,1.03666,1.12274,0.995697,0.092669,63.1437,1.00239,67.0011,69.1512,67.9607,68.0333,63.0476,63.2478,63.137
-0.0424009,5.56411,0.0044426,0.0632688,206.031,12.1469,1.01445,1.132,0.995687,0.0927715,64.1413,1.00181,66.9304,69.0676,67.8983,67.9405,64.0472,64.2464,64.1374
-0.0161816,5.55708,0.0071636,0.0714985,207.033,12.7731,0.972712,1.12375,0.99558,0.0939133,65.1385,1.0014,66.8787,68.9659,67.831,67.8471,65.0471,65.244,65.137
0.004819,5.03602,0.0083236,0.0769189,208.034,13.0741,0.953672,1.14042,0.995372,0.0960949,66.1351,1.00116,66.8028,68.8872,67.7569,67.7521,66.0435,66.2447,66.1356
0.0199315,3.51297,0.0108872,0.0903249,209.035,13.5703,0.932342,1.16147,0.995056,0.0993156,67.1314,1.00109,66.7266,68.8101,67.6742,67.6544,67.0388,67.2467,67.1333
0.0283829,1.35171,0.0122847,0.0984351,210.036,13.7504,0.935689,1.21271,0.994622,0.103573,68.1272,1.0012,66.6222,68.7591,67.5811,67.5529,68.0302,68.2528,68.1301
0.0293243,0.0794737,0.0133711,0.107421,211.038,13.819,0.851653,1.18662,0.994057,0.108865,69.1225,1.00148,66.6001,68.6262,67.4758,67.4467,69.0298,69.2517,69.1257
0.0223689,-2.27326,0.0142989,0.127015,212.039,13.7666,0.885276,1.13648,0.993344,0.115186,70.1175,1.00192,66.4552,68.4635,67.3568,67.3346,70.0156,70.2484,70.1201
0.0080528,-2.296,0.0141088,0.136957,213.041,13.6506,0.91261,1.09259,0.992465,0.122529,71.1121,1.00252,66.3099,68.3,67.2236,67.2156,71.0003,71.246,71.1131
-0.0124573,-2.51419,0.0137368,0.156474,214.044,13.4102,0.920282,1.14302,0.991397,0.130887,72.1064,1.00325,66.1763,68.2219,67.0763,67.0887,71.9859,72.256,72.1048
-0.0378637,-2.85702,0.0133377,0.16595,215.047,13.2783,0.926892,1.17091,0.990117,0.140247,73.1003,1.00412,66.035,68.1121,66.9153,66.9528,72.9703,73.2645,73.095
-0.0665336,-3.55457,0.0115652,0.183513,216.051,12.9572,0.924419,1.12345,0.988595,0.150596,74.0939,1.00513,65.8929,67.9174,66.741,66.8068,73.9547,74.2631,74.0839
-0.0962376,-4.24022,0.0103512,0.191185,217.056,12.7637,0.960908,1.05163,0.986804,0.161917,75.0872,1.00633,65.7015,67.6875,66.5548,66.6498,74.9316,75.2575,75.0716
-0.124276,-5.0341,0.0076509,0.203786,218.062,12.2665,0.974277,1.08352,0.984712,0.174189,76.0802,1.0078,65.5212,67.5475,66.3582,66.4805,75.9105,76.2689,76.0585
-0.147733,-5.73765,0.0063251,0.208675,219.07,11.9758,1.01883,1.02799,0.982286,0.187389,77.0729,1.00966,65.2974,67.3079,66.153,66.2981,76.882,77.2655,77.0452
-0.163743,-6.0262,0.005247,0.212724,220.08,11.6356,1.05101,0.989632,0.979491,0.201487,78.0654,1.0121,65.072,67.0708,65.9411,66.1015,77.8536,78.2648,78.0324
-0.169811,-6.49878,0.0039826,0.219003,221.092,10.8738,1.07953,0.978273,0.976294,0.216451,79.0576,1.01527,64.8356,66.8446,65.7237,65.8895,78.824,79.2694,79.0209
-0.16416,-6.48996,0.0041374,0.221845,222.107,10.4471,1.1307,0.890563,0.972658,0.23224,80.0497,1.01932,64.5614,66.5274,65.5015,65.6612,79.7871,80.2565,80.0115
-0.14615,-6.09622,0.0067519,0.229037,223.127,9.5494,1.14326,0.907176,0.968549,0.248823,81.0415,1.0243,64.3082,66.2941,65.2739,65.4155,80.757,81.2672,81.0051
-0.116881,-5.61621,0.009556,0.234749,224.151,9.09156,1.17775,0.847267,0.963943,0.266108,82.0331,1.0301,64.016,65.968,65.0386,65.1513,81.7197,82.2586,82.002
-0.0798378,-4.5076,0.0182934,0.25404,225.181,8.22335,1.1966,0.808859,0.958765,0.2842,83.0246,1.03657,63.7204,65.6431,64.7911,64.8676,82.6845,83.2545,83.0019
-0.0408856,-3.71842,0.0226055,0.268368,226.217,7.83026,1.19687,0.821234,0.953164,0.302454,84.016,1.04282,63.4226,65.3462,64.5244,64.5634,83.654,84.2643,84.0036
-0.0072926,-2.68207,0.0427936,0.313223,227.26,7.18284,1.2022,0.842708,0.94575,0.324896,85.0064,1.04268,63.1001,65.034,64.2302,64.2371,84.6158,85.2802,85.004
0.0142478,-2.23808,0.0549257,0.347355,228.303,6.91653,1.17339,0.906733,0.933452,0.358703,85.9862,1.03337,62.7867,64.7284,63.8953,63.882,85.5653,86.3115,85.9913
0.020603,-1.89355,0.0729661,0.437494,229.336,6.46816,1.0916,0.966201,0.913861,0.406027,86.9405,1.01634,62.4909,64.3714,63.5073,63.4885,86.4973,87.3328,86.9489
0.0145356,-1.8939,0.081142,0.491234,230.353,6.25989,1.04291,1.02254,0.884192,0.467124,87.8542,0.994127,62.1245,63.9507,63.0595,63.0466,87.367,88.3318,87.861
0.0037465,-1.82704,0.0997838,0.61707,231.347,5.81901,0.969019,1.10038,0.840216,0.542252,88.7121,0.971079,61.7324,63.4711,62.5497,62.5466,88.1866,89.3088,88.7141
-0.0023723,-1.07983,0.111967,0.690838,232.318,5.59491,0.852372,1.21832,0.776878,0.629651,89.4991,0.953838,61.3164,62.9251,61.9768,61.9786,88.9624,90.2662,89.4976
0.0035607,-0.504038,0.126425,0.774434,233.272,5.45814,0.949013,1.12599,0.68806,0.725653,90.2002,0.950786,60.6798,62.1076,61.3353,61.3328,89.5116,91.0173,90.2028
0.0266622,-0.277496,0.136561,0.963105,234.223,5.35411,0.997604,1.0718,0.5741,0.818785,90.8004,0.96613,60.0268,61.2148,60.6148,60.5995,89.9836,91.678,90.8222
0.0648441,-0.28343,0.128279,1.05608,235.189,5.31771,0.999591,1.06981,0.455578,0.890196,91.293,0.99055,59.3219,60.2647,59.8068,59.7773,90.4032,92.2453,91.3507
0.103215,-0.176654,0.125945,1.14466,236.179,5.28027,0.965531,1.10314,0.350791,0.936454,91.6868,1.01503,58.5416,59.2673,58.9165,58.8803,90.7827,92.7199,91.7835
0.123026,0.740086,0.109517,1.31177,237.194,5.25883,0.943487,1.09238,0.260873,0.965373,91.9924,1.03441,57.6783,58.2094,57.9565,57.9244,91.0816,93.047,92.1112
0.115135,1.74008,0.092913,1.38238,238.229,5.35644,0.869886,1.18074,0.186063,0.982538,92.2201,1.04598,56.7634,57.1449,56.9467,56.9252,91.3654,93.3802,92.3332
0.0848677,3.9992,0.0581186,1.48819,239.275,5.89427,0.794942,1.24609,0.124745,0.992189,92.3805,1.04752,55.7995,56.0541,55.9092,55.8986,91.5917,93.6168,92.4647
0.0455606,4.73551,0.0434979,1.52372,240.322,6.35147,0.804439,1.20076,0.0754499,0.99715,92.4839,1.03757,54.7997,54.951,54.8638,54.8604,91.6818,93.6813,92.5294
0.0087231,5.53311,0.0266708,1.57096,241.36,7.37418,0.903275,1.18492,0.0358598,0.999357,92.541,1.02069,53.7938,53.8687,53.8265,53.8262,91.6383,93.7251,92.5497
-0.0200566,5.56654,0.0243629,1.58885,242.38,7.88192,1.03493,0.970269,0.0011434,0.999999,92.5597,1.00649,52.8047,52.807,52.8059,52.8059,91.5248,93.53,92.5397
-0.0387818,5.67885,0.0194184,1.61936,243.387,8.8224,1.1242,0.936183,-0.0310759,0.999517,92.5444,0.995727,51.8337,51.7697,51.8,51.7988,91.4208,93.4801,92.5056
-0.0469075,5.65277,0.0176593,1.63234,244.383,9.26202,1.20011,0.948295,-0.0600551,0.998195,92.4987,0.988012,50.875,50.746,50.8057,50.8029,91.3008,93.4453,92.4519
-0.045017,5.76462,0.0138077,1.65439,245.371,10.0847,1.151,0.889129,-0.085591,0.99633,92.4264,0.982911,49.9149,49.7403,49.8203,49.8164,91.2796,93.3123,92.3816
-0.033994,5.71324,0.0118631,1.66337,246.354,10.4772,1.19774,0.817685,-0.10743,0.994213,92.3312,0.980002,48.966,48.7495,48.841,48.8373,91.1404,93.1441,92.2974
-0.0149077,5.73708,0.0100344,1.67104,247.334,10.8522,1.19861,0.891754,-0.125418,0.992104,92.2167,0.978897,48.0141,47.7519,47.8656,47.8638,91.0276,93.1014,92.2019
0.0109191,5.7511,0.0065826,1.68261,248.312,11.5703,1.16135,0.961397,-0.139449,0.990229,92.0868,0.979264,47.0558,46.7598,46.8923,46.8938,90.9368,93.0388,92.0976
0.0419089,5.70687,0.0050741,1.68669,249.292,11.9132,1.11467,0.891909,-0.149465,0.988767,91.9451,0.980833,46.0922,45.7923,45.9194,45.9256,90.843,92.827,91.9866
0.076131,5.72787,0.0028346,1.69212,250.273,12.5667,1.06417,0.985039,-0.155448,0.987844,91.7954,0.983418,45.1227,44.8041,44.9454,44.9572,90.7442,92.7685,91.8706
0.111208,5.6539,0.0019939,1.6938,251.256,12.8818,1.00085,1.07822,-0.157409,0.987533,91.6414,0.986936,44.1443,43.817,43.9693,43.9868,90.653,92.7061,91.7512
0.144346,5.64436,0.001403,1.69499,252.243,13.1855,0.967408,1.04542,-0.155386,0.987854,91.4867,0.991427,43.1626,42.8499,42.9899,43.0123,90.5311,92.5194,91.6293
0.172439,5.59462,0.0002901,1.69621,253.234,13.7716,0.959411,1.18896,-0.149435,0.988772,91.3352,0.997077,42.1753,41.8543,42.0062,42.032,90.3866,92.5108,91.5057
0.192357,5.53942,-0.0006062,1.6961,254.231,14.0531,0.900376,1.10911,-0.13966,0.9902,91.1905,1.00417,41.1695,40.8889,41.0169,41.0438,90.299,92.2888,91.381
0.201648,4.7325,-0.0030129,1.69292,255.236,14.5807,0.897433,1.21875,-0.126093,0.992019,91.0565,1.0133,40.1591,39.8923,40.0205,40.0459,90.1662,92.2655,91.2565
0.199155,2.29404,-0.0013603,1.69139,256.249,14.8061,0.88474,1.13928,-0.112022,0.993706,90.9357,1.02268,39.1361,38.9094,39.0147,39.037,90.0566,92.0678,91.1336
0.185145,-1.29527,7.41e-05,1.69071,257.272,14.9391,0.917541,1.09785,-0.100913,0.994895,90.8269,1.03082,38.1107,37.9073,37.9994,38.0181,89.914,91.9191,91.0111
0.161234,-4.4053,0.0002263,1.69082,258.302,14.8783,0.92855,1.13631,-0.0927603,0.995688,90.7272,1.03743,37.0771,36.8855,36.976,36.9909,89.8027,91.8586,90.8878
0.129962,-5.39887,0.0002347,1.69098,259.34,14.6696,0.961288,1.04701,-0.0874562,0.996168,90.6339,1.04231,36.0415,35.8658,35.946,35.9574,89.6763,91.677,90.7634
0.0943246,-6.49306,-0.000405,1.69097,260.382,14.1012,0.993982,1.10447,-0.0849472,0.996386,90.5444,1.04534,35.0037,34.8254,34.9112,34.9193,89.554,91.6449,90.6384
0.0577395,-6.47955,-0.000458,1.69066,261.427,13.7751,1.04809,1.027,-0.0851944,0.996364,90.4557,1.04651,33.9676,33.7908,33.8734,33.8783,89.4115,91.479,90.5133
0.0231765,-6.52027,0.0003579,1.69044,262.474,13.1016,1.07963,0.930778,-0.088184,0.996104,90.3653,1.0459,32.9316,32.7543,32.8344,32.8364,89.2899,91.2925,90.3884
-0.0071666,-6.48865,0.0009291,1.69089,263.52,12.7485,1.13699,0.86821,-0.093924,0.995579,90.2704,1.04361,31.9021,31.7138,31.796,31.7953,89.1384,91.1347,90.2632
-0.0311989,-6.53145,0.0016072,1.69275,264.563,12.0177,1.17869,0.961125,-0.102444,0.994739,90.1682,1.0398,30.8776,30.6584,30.76,30.7568,88.9957,91.1242,90.1371
-0.0464273,-6.45203,0.0015855,1.69387,265.603,11.631,1.18172,0.877177,-0.113794,0.993504,90.0559,1.03473,29.8572,29.6229,29.728,29.7228,88.8819,90.9274,90.0098
-0.0503888,-6.0689,0.0042288,1.69747,266.638,10.8346,1.18991,0.827365,-0.128041,0.991769,89.931,1.02867,28.8473,28.589,28.7014,28.6949,88.7509,90.7516,89.881
-0.042548,-5.67394,0.0069906,1.70139,267.667,10.4351,1.19775,0.807452,-0.145265,0.989393,89.7906,1.02188,27.8491,27.5578,27.6813,27.6751,88.6055,90.5895,89.7485
-0.0241019,-4.58601,0.0143547,1.71601,268.689,9.67332,1.18249,0.857738,-0.165559,0.9862,89.632,1.0145,26.8608,26.5231,26.6691,26.6651,88.4658,90.4779,89.6082
0.0024018,-3.87939,0.0191279,1.72772,269.703,9.33557,1.15686,0.8833,-0.189016,0.981974,89.4524,1.0067,25.8854,25.4997,25.6662,25.6667,88.3164,90.3198,89.4548
0.0332922,-2.68599,0.0303578,1.76214,270.71,8.77841,1.08748,1.01032,-0.215724,0.976454,89.2492,0.998574,24.9163,24.4638,24.6746,24.6817,88.1873,90.2357,89.2817
0.0640862,-2.20539,0.0364381,1.7855,271.708,8.56155,1.01034,1.08746,-0.245751,0.969333,89.0195,0.990319,23.9603,23.4448,23.6963,23.712,88.0402,90.0737,89.0817
0.0906322,-1.88356,0.0449578,1.84277,272.699,8.20946,0.885722,1.16944,-0.279133,0.960253,88.7607,0.982223,23.0066,22.4329,22.734,22.7593,87.9102,89.8837,88.8478
