 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.0861319,0.169531,1.5e-06,0.987977,407.819,59.5479,2.23179,11.9258,0.549506,0.83549,176.824,2.99878,-342.414,-334.634,-341.235,-341.187,174.959,186.788,176.752
-0.083065,0.165291,1.1e-06,0.987983,410.817,59.5592,2.23272,11.9216,0.549542,0.835466,178.472,2.9988,-344.92,-337.141,-343.738,-343.693,176.606,188.432,178.402
-0.0801479,0.163211,9e-07,0.987985,413.816,59.5648,2.23778,11.9135,0.549583,0.835439,180.12,2.99882,-347.428,-339.651,-346.242,-346.198,178.25,190.073,180.053
-0.0773918,0.15913,5e-07,0.987988,416.815,59.5757,2.22777,11.9026,0.549628,0.83541,181.768,2.99884,-349.928,-342.161,-348.746,-348.703,179.907,191.712,181.703
-0.0748084,0.157128,3e-07,0.987988,419.814,59.581,2.19903,11.8984,0.549676,0.835378,183.416,2.99886,-352.417,-344.668,-351.25,-351.209,181.579,193.356,183.354
-0.0724092,0.1532,-1e-07,0.987989,422.813,59.5915,2.16656,11.9109,0.549729,0.835343,185.065,2.99889,-354.905,-347.166,-353.754,-353.714,183.255,195.014,185.004
-0.0702055,0.151274,-3e-07,0.987988,425.812,59.5966,2.13962,11.9256,0.549785,0.835306,186.713,2.99891,-357.395,-349.662,-356.257,-356.219,184.926,196.675,186.655
-0.0682089,0.147493,-7e-07,0.987986,428.81,59.6067,2.13146,11.9356,0.549846,0.835266,188.362,2.99893,-359.896,-352.161,-358.761,-358.724,186.582,198.332,188.305
-0.0664309,0.145639,-9e-07,0.987985,431.809,59.6116,2.12785,11.9431,0.54991,0.835224,190.011,2.99895,-362.399,-354.661,-361.265,-361.229,188.234,199.987,189.956
-0.0648829,0.142,-1.3e-06,0.98798,434.808,59.6213,2.12164,11.9607,0.549979,0.835179,191.661,2.99898,-364.9,-357.155,-363.769,-363.733,189.889,201.65,191.606
-0.0635765,0.140215,-1.6e-06,0.987977,437.807,59.6261,2.11654,11.986,0.550051,0.835131,193.31,2.999,-367.402,-359.645,-366.273,-366.238,191.542,203.32,193.257
-0.062523,0.136713,-2e-06,0.98797,440.806,59.6354,2.0881,12.0283,0.550127,0.835081,194.96,2.99903,-369.891,-362.125,-368.777,-368.742,193.216,205.004,194.908
-0.0617341,0.134995,-2.2e-06,0.987966,443.805,59.64,2.0541,12.0586,0.550208,0.835028,196.61,2.99906,-372.377,-364.612,-371.281,-371.247,194.895,206.679,196.558
-0.061221,0.131624,-2.9e-06,0.987956,446.804,59.649,2.05094,12.0724,0.550292,0.834972,198.26,2.99908,-374.88,-367.108,-373.785,-373.751,196.547,208.34,198.209
-0.0609919,0.12997,-3.9e-06,0.987949,449.803,59.6534,2.04625,12.0814,0.550379,0.834915,199.91,2.99911,-377.381,-369.606,-376.289,-376.255,198.202,209.997,199.86
-0.0610407,0.126725,-5.9e-06,0.98793,452.803,59.6621,2.05094,12.0827,0.550467,0.834857,201.561,2.99913,-379.888,-372.108,-378.793,-378.759,199.849,211.649,201.51
-0.0613577,0.125133,-6.9e-06,0.987917,455.802,59.6663,2.06134,12.0788,0.550555,0.834799,203.212,2.99914,-382.398,-374.613,-381.297,-381.263,201.491,213.296,203.161
-0.0619333,0.122009,-8.8e-06,0.987886,458.801,59.6746,2.07145,12.0769,0.550645,0.834739,204.864,2.99915,-384.907,-377.116,-383.8,-383.766,203.134,214.945,204.812
-0.0627577,0.120477,-9.8e-06,0.987867,461.8,59.6787,2.06731,12.089,0.550736,0.834679,206.515,2.99916,-387.408,-379.612,-386.304,-386.27,204.79,216.606,206.463
-0.0638215,0.11747,-1.18e-05,0.987824,464.799,59.6867,2.04944,12.1086,0.550828,0.834619,208.167,2.99916,-389.902,-382.103,-388.808,-388.773,206.457,218.273,208.114
-0.065115,0.115995,-1.28e-05,0.987799,467.798,59.6907,2.02314,12.1352,0.550921,0.834557,209.819,2.99916,-392.391,-384.591,-391.312,-391.276,208.131,219.947,209.765
-0.0666285,0.113101,-1.48e-05,0.987744,470.797,59.6984,2.00954,12.1675,0.551015,0.834495,211.472,2.99916,-394.886,-387.074,-393.816,-393.779,209.795,221.625,211.416
-0.0683524,0.111681,-1.58e-05,0.987714,473.797,59.7022,2.01166,12.1835,0.55111,0.834433,213.124,2.99915,-397.39,-389.567,-396.319,-396.282,211.446,223.291,213.067
-0.0702771,0.108895,-1.77e-05,0.987647,476.796,59.7096,2.00225,12.2152,0.551206,0.834369,214.777,2.99914,-399.888,-392.051,-398.823,-398.784,213.107,224.969,214.719
-0.0723929,0.107528,-1.87e-05,0.98761,479.795,59.7133,2.00998,12.2266,0.551303,0.834305,216.431,2.99913,-402.394,-394.546,-401.326,-401.286,214.754,226.631,216.37
-0.0746904,0.104846,-2.07e-05,0.987532,482.794,59.7204,2.00679,12.2497,0.551401,0.834241,218.084,2.99911,-404.895,-397.034,-403.83,-403.788,216.41,228.303,218.022
-0.0771598,0.10353,-2.17e-05,0.987489,485.793,59.7239,2.00302,12.2629,0.5515,0.834175,219.738,2.99909,-407.395,-399.527,-406.333,-406.29,218.067,229.968,219.674
-0.0797915,0.100948,-2.36e-05,0.987399,488.792,59.7308,1.98976,12.2735,0.5516,0.834109,221.392,2.99906,-409.89,-402.022,-408.836,-408.792,219.733,231.63,221.326
-0.082576,0.0996818,-2.46e-05,0.987351,491.791,59.7342,1.97771,12.2733,0.551701,0.834042,223.047,2.99903,-412.385,-404.522,-411.339,-411.293,221.397,233.283,222.978
-0.0855037,0.0971962,-2.66e-05,0.987248,494.79,59.7408,1.98355,12.2677,0.551803,0.833974,224.701,2.99899,-414.889,-407.025,-413.842,-413.795,223.047,234.932,224.63
-0.088565,-12.0442,-2.76e-05,0.987194,497.789,59.7441,1.97941,12.2713,0.551906,0.833906,226.356,2.99896,-417.388,-409.523,-416.344,-416.296,224.706,236.59,226.283
-0.0917503,-13.3958,-2.95e-05,0.98708,500.788,58.8868,1.97393,12.2597,0.55201,0.833837,228.012,2.99891,-419.886,-412.029,-418.847,-418.796,226.366,238.234,227.935
-0.0950501,-13.3941,-3.05e-05,0.98702,503.787,58.4304,1.95205,12.2572,0.552115,0.833768,229.667,2.99887,-422.375,-414.529,-421.349,-421.297,228.04,239.887,229.588
-0.0984547,-13.3911,-3.25e-05,0.986894,506.786,57.5069,1.93779,12.2516,0.552222,0.833697,231.323,2.99882,-424.867,-417.031,-423.851,-423.797,229.708,241.537,231.241
-0.101955,-13.3898,-3.35e-05,0.986828,509.785,57.0396,1.91131,12.241,0.552329,0.833626,232.979,2.99876,-427.353,-419.536,-426.353,-426.297,231.386,243.184,232.894
-0.10554,-13.3874,-3.54e-05,0.98669,512.784,56.0935,1.89377,12.2398,0.552437,0.833555,234.636,2.99871,-429.843,-422.035,-428.855,-428.797,233.057,244.838,234.548
-0.109202,-13.3863,-3.64e-05,0.986619,515.782,55.6145,1.88127,12.2265,0.552546,0.833482,236.293,2.99865,-432.336,-424.541,-431.357,-431.296,234.724,246.483,236.201
-0.112931,-13.3846,-3.84e-05,0.986469,518.781,54.6439,1.87454,12.2186,0.552656,0.833409,237.95,2.99858,-434.831,-427.043,-433.858,-433.795,236.387,248.133,237.855
-0.116717,-13.3839,-3.94e-05,0.986391,521.78,54.1522,1.88681,12.2043,0.552768,0.833335,239.607,2.99851,-437.337,-429.548,-436.359,-436.294,238.035,249.777,239.51
-0.120551,-13.3828,-4.13e-05,0.98623,524.778,53.1551,1.89167,12.1971,0.55288,0.833261,241.265,2.99844,-439.839,-432.049,-438.86,-438.793,239.688,251.428,241.164
-0.124423,-13.3824,-4.23e-05,0.986147,527.777,52.6495,1.88465,12.1886,0.552994,0.833186,242.922,2.99836,-442.334,-434.551,-441.36,-441.291,241.352,253.078,242.819
-0.128323,-13.3819,-4.43e-05,0.985974,530.775,51.6236,1.87705,12.1879,0.553108,0.83311,244.581,2.99828,-444.828,-437.048,-443.86,-443.789,243.017,254.735,244.474
-0.132243,-13.3818,-4.52e-05,0.985884,533.773,51.1029,1.86813,12.1949,0.553223,0.833033,246.239,2.9982,-447.321,-439.541,-446.36,-446.287,244.683,256.398,246.129
-0.136173,-13.3818,-4.72e-05,0.985699,536.771,50.0452,1.87605,12.1994,0.55334,0.832956,247.898,2.99811,-449.823,-442.034,-448.86,-448.785,246.335,258.06,247.785
-0.140102,-13.3819,-4.82e-05,0.985604,539.769,49.5079,1.8863,12.1773,0.553457,0.832878,249.557,2.99802,-452.326,-444.542,-451.359,-451.282,247.986,259.699,249.441
-0.144023,-13.3825,-5.01e-05,0.985408,542.768,48.4155,1.89346,12.1499,0.553576,0.832799,251.217,2.99792,-454.827,-447.053,-453.858,-453.779,249.64,261.335,251.097
-0.147925,-13.3829,-5.11e-05,0.985307,545.765,47.8598,1.89299,12.1328,0.553695,0.832719,252.876,2.99782,-457.323,-449.557,-456.357,-456.275,251.3,262.98,252.753
-0.151799,-13.3841,-5.31e-05,0.985098,548.763,46.7287,1.88767,12.1223,0.553816,0.832639,254.536,2.99772,-459.817,-452.058,-458.855,-458.771,252.965,264.63,254.41
-0.155636,-13.3849,-5.4e-05,0.984991,551.761,46.1528,1.87821,12.1214,0.553937,0.832558,256.197,2.99761,-462.308,-454.553,-461.353,-461.267,254.633,266.289,256.067
-0.159425,-13.3867,-5.6e-05,0.984772,554.759,44.9786,1.87797,12.1226,0.55406,0.832477,257.857,2.9975,-464.803,-457.046,-463.851,-463.763,256.294,267.949,257.725
-0.163159,-13.3878,-5.7e-05,0.984659,557.756,44.3797,1.88512,12.123,0.554183,0.832395,259.518,2.99739,-467.303,-459.54,-466.348,-466.258,257.949,269.61,259.383
-0.166827,-13.3903,-5.89e-05,0.984427,560.753,43.157,1.89638,12.1228,0.554308,0.832312,261.18,2.99727,-469.804,-462.033,-468.845,-468.753,259.601,271.27,261.041
-0.17042,-13.3917,-5.99e-05,0.984308,563.751,42.5324,1.90778,12.1297,0.554434,0.832228,262.841,2.99714,-472.305,-464.522,-471.342,-471.247,261.254,272.936,262.699
-0.173928,-13.3948,-6.18e-05,0.984065,566.748,41.2546,1.90354,12.1342,0.55456,0.832144,264.503,2.99702,-474.797,-467.012,-473.838,-473.742,262.919,274.601,264.358
-0.177343,-13.3965,-6.28e-05,0.983941,569.745,40.6005,1.90644,12.1223,0.554688,0.832058,266.165,2.99689,-477.293,-469.511,-476.334,-476.235,264.579,276.252,266.018
-0.180654,-13.4002,-6.47e-05,0.983686,572.742,39.2594,1.93437,12.0989,0.554817,0.831973,267.828,2.99675,-479.802,-472.016,-478.829,-478.729,266.219,277.894,267.678
-0.183854,-13.4022,-6.57e-05,0.983555,575.739,38.5712,1.96624,12.0646,0.554947,0.831886,269.491,2.99661,-482.313,-474.527,-481.324,-481.222,267.855,279.527,269.338
-0.186932,-13.4065,-6.77e-05,0.983289,578.735,37.1563,1.97543,12.0422,0.555077,0.831799,271.154,2.99647,-484.811,-477.03,-483.818,-483.715,269.511,281.171,270.998
-0.189879,-13.4085,-6.89e-05,0.983152,581.732,36.428,1.967,12.0312,0.555209,0.831711,272.817,2.99633,-487.299,-479.527,-486.312,-486.207,271.181,282.824,272.659
-0.192685,-13.4115,-7.1e-05,0.982876,584.728,34.9256,1.91775,12.0285,0.555343,0.831622,274.481,2.99618,-489.764,-482.019,-488.806,-488.699,272.886,284.484,274.321
-0.195342,-13.4114,-7.59e-05,0.982729,587.724,34.1495,1.90242,12.0109,0.555473,0.831535,276.145,2.99603,-492.247,-484.519,-491.299,-491.19,274.563,286.133,275.983
-0.197841,-13.2535,-0.0001125,0.982448,590.72,32.5437,1.90627,11.9769,0.555623,0.831434,277.81,2.99585,-494.741,-487.027,-493.791,-493.681,276.225,287.768,277.645
-0.2,-12.9696,-0.000245,0.982091,593.716,31.7194,1.9251,11.9488,0.5557,0.831383,279.474,2.99578,-497.242,-489.532,-496.283,-496.172,277.874,289.408,279.308
-0.2,-12.2933,-0.0009428,0.979842,596.712,30.062,1.9204,11.9505,0.556109,0.831109,281.139,2.99646,-499.73,-492.017,-498.774,-498.662,279.543,291.072,280.973
-0.197476,-11.7664,-0.001412,0.977488,599.708,29.2333,1.9214,11.9457,0.558554,0.829468,282.808,2.99832,-502.224,-494.478,-501.261,-501.15,281.215,292.717,282.644
-0.195704,-10.89,-0.0028938,0.968911,602.707,27.6117,1.96507,11.9116,0.563987,0.825784,284.49,3.00128,-504.74,-496.913,-503.742,-503.631,282.867,294.326,284.328
-0.195604,-10.5232,-0.0036307,0.962389,605.708,26.8119,2.03272,11.842,0.572214,0.820104,286.193,3.00568,-507.263,-499.324,-506.212,-506.1,284.526,295.905,286.033
-0.197438,-9.54713,-0.0053683,0.944729,608.714,25.2292,2.10595,11.7253,0.583194,0.812333,287.927,3.01188,-509.78,-501.714,-508.667,-508.552,286.216,297.452,287.767
-0.2,-8.09686,-0.0066063,0.932756,611.725,24.4612,2.21955,11.5697,0.596808,0.802384,289.702,3.02028,-512.306,-504.076,-511.101,-510.981,287.921,298.985,289.541
-0.193193,-6.33999,-0.0120937,0.894825,614.746,23.1956,2.38363,11.3729,0.612898,0.790162,291.525,3.02927,-514.845,-506.413,-513.502,-513.384,289.642,300.512,291.373
-0.155124,-5.85322,-0.0139655,0.868793,617.775,22.6427,2.63666,11.1156,0.634226,0.773148,293.409,3.02871,-517.422,-508.7,-515.848,-515.749,291.371,302.003,293.289
-0.0870077,-5.12964,-0.0172344,0.806275,620.804,21.6228,3.0128,10.7723,0.663447,0.748224,295.369,3.01731,-520.05,-510.904,-518.109,-518.051,293.114,303.429,295.304
-0.0006567,-4.91966,-0.0187239,0.770376,623.821,21.1433,3.5273,10.3038,0.699989,0.714154,297.422,2.99925,-522.727,-513.045,-520.258,-520.257,294.903,304.78,297.421
0.0877241,-4.44847,-0.0215402,0.690044,626.82,20.2137,4.23281,9.69199,0.7429,0.669403,299.585,2.98123,-525.481,-515.136,-522.271,-522.336,296.752,306.073,299.644
0.159786,-4.17712,-0.0231608,0.645392,629.801,19.769,5.16965,8.90741,0.790438,0.612542,301.876,2.9726,-528.342,-517.215,-524.13,-524.256,298.71,307.332,301.974
0.2,-3.20001,-0.0269402,0.545851,632.774,18.9418,6.37611,7.94828,0.840459,0.541876,304.313,2.98333,-531.343,-519.304,-525.816,-525.984,300.858,308.62,304.421
0.2,-2.63228,-0.0297688,0.489153,635.757,18.6011,7.86635,6.81627,0.887964,0.459912,306.909,2.99629,-534.475,-521.438,-527.313,-527.49,303.291,310.044,307.001
0.1801,-1.71887,-0.0348299,0.35955,638.754,18.0845,9.45617,5.56602,0.928601,0.37108,309.649,2.99427,-537.525,-523.576,-528.577,-528.744,306.14,311.715,309.716
0.166594,-1.47124,-0.0367956,0.288074,641.748,17.8935,10.8336,4.34013,0.961456,0.274957,312.498,2.97862,-540.135,-525.546,-529.559,-529.719,309.519,313.691,312.543
0.169033,-0.750609,-0.0398858,0.134803,644.727,17.5987,11.829,3.31449,0.985525,0.16953,315.417,2.95474,-542.046,-527.121,-530.221,-530.388,313.412,315.979,315.446
0.183747,-0.4488,-0.0415679,0.053543,647.681,17.5132,12.5347,2.55771,0.998556,0.0537124,318.372,2.93081,-543.24,-528.169,-530.539,-530.723,317.698,318.509,318.382
0.2,-0.0366328,-0.0438079,-0.117444,650.612,17.4422,12.929,2.05436,0.997294,-0.0735219,321.325,2.91946,-543.591,-528.648,-530.497,-530.697,322.275,321.174,321.31
0.2,0,-0.0442753,-0.205533,653.532,17.438,13.0716,1.80753,0.978143,-0.207934,324.24,2.92996,-543.069,-528.515,-530.087,-530.283,326.958,323.864,324.199
0.181174,0,-0.0443958,-0.29403,656.462,17.438,13.0574,1.80451,0.941992,-0.335636,327.081,2.94962,-541.776,-527.776,-529.305,-529.476,331.464,326.475,327.02
0.166425,0.483424,-0.0426964,-0.468911,659.411,17.4603,12.7432,2.14563,0.89303,-0.449998,329.81,2.9665,-539.685,-526.389,-528.157,-528.305,335.544,328.844,329.735
0.165601,0.711586,-0.0416838,-0.5531,662.378,17.5156,12.0547,2.66099,0.833146,-0.553054,332.39,2.97519,-536.848,-524.588,-526.667,-526.805,339.057,330.918,332.298
0.180086,1.07624,-0.0396581,-0.715882,665.353,17.6995,11.12,3.36651,0.763414,-0.64591,334.783,2.97322,-533.496,-522.437,-524.87,-525.007,341.966,332.609,334.667
0.2,1.50118,-0.0377828,-0.793213,668.326,17.8206,9.99387,4.35575,0.683386,-0.730057,336.953,2.9628,-529.774,-519.968,-522.808,-522.944,344.249,333.773,336.807
0.2,2.21214,-0.0341038,-0.936938,671.289,18.193,8.72984,5.54886,0.593565,-0.804786,338.862,2.96078,-525.832,-517.356,-520.531,-520.65,345.887,334.396,338.701
0.16217,2.2802,-0.0330161,-1.00405,674.25,18.4344,7.39623,6.80289,0.500951,-0.865476,340.492,2.97812,-521.861,-514.748,-518.075,-518.156,346.893,334.604,340.352
0.0985416,2.57845,-0.0304482,-1.13077,677.228,18.9392,6.08861,8.00885,0.412283,-0.911056,341.856,3.0031,-518.006,-512.194,-515.456,-515.496,347.403,334.56,341.767
0.0251995,2.62373,-0.029475,-1.19059,680.231,19.2094,4.91877,9.10579,0.328923,-0.944357,342.969,3.02577,-514.321,-509.708,-512.695,-512.703,347.615,334.37,342.946
-0.0409621,2.88642,-0.0271825,-1.30403,683.257,19.76,3.93843,9.97701,0.251832,-0.967771,343.846,3.03869,-510.801,-507.297,-509.82,-509.809,347.658,334.191,343.886
-0.0887454,3.20505,-0.0256097,-1.35673,686.295,20.0498,3.14907,10.6541,0.180907,-0.9835,344.501,3.03687,-507.418,-504.921,-506.864,-506.848,347.598,334.023,344.588
-0.116978,4.11324,-0.0218633,-1.45185,689.332,20.7205,2.57091,11.1239,0.115602,-0.993296,344.949,3.02194,-504.149,-502.566,-503.866,-503.852,347.502,333.899,345.065
-0.134162,4.59749,-0.0199706,-1.4937,692.354,21.1135,2.17695,11.4437,0.0555581,-0.998456,345.205,3.01122,-500.97,-500.213,-500.857,-500.849,347.379,333.779,345.339
-0.14886,4.9,-0.0167361,-1.56675,695.365,21.9942,1.95622,11.6062,0.0014134,-0.999999,345.289,3.00688,-497.85,-497.831,-497.847,-497.847,347.246,333.683,345.438
-0.164165,4.9,-0.0154112,-1.59888,698.372,22.435,1.89063,11.6112,-0.0463968,-0.998923,345.22,3.00601,-494.761,-495.388,-494.841,-494.849,347.109,333.622,345.384
-0.179365,4.9,-0.0128823,-1.65536,701.378,23.2916,1.95465,11.4691,-0.0876987,-0.996147,345.018,3.00599,-491.686,-492.863,-491.841,-491.857,346.965,333.593,345.196
-0.19228,4.9,-0.0116434,-1.67986,704.384,23.7084,2.15053,11.1986,-0.122497,-0.992469,344.701,3.00459,-488.611,-490.246,-488.851,-488.875,346.835,333.587,344.892
-0.2,4.874,-0.0095976,-1.72212,707.389,24.5201,2.42934,10.8443,-0.150899,-0.988549,344.289,3.00142,-485.537,-487.54,-485.874,-485.904,346.691,333.569,344.487
-0.2,4.85429,-0.0087,-1.74041,710.39,24.9142,2.78104,10.4214,-0.175681,-0.984447,343.8,2.99909,-482.459,-484.779,-482.913,-482.948,346.538,333.54,343.997
-0.198038,4.81602,-0.0078467,-1.77304,713.389,25.6797,3.19966,9.93611,-0.199507,-0.979896,343.238,2.99777,-479.369,-481.989,-479.967,-480.007,346.373,333.501,343.432
-0.196659,4.79741,-0.0076443,-1.78852,716.387,26.0518,3.69973,9.376,-0.222362,-0.974964,342.606,2.99729,-476.259,-479.166,-477.038,-477.081,346.213,333.465,342.798
-0.196152,4.76118,-0.0072584,-1.8183,719.384,26.7764,4.27753,8.74157,-0.244238,-0.969715,341.908,2.99748,-473.126,-476.306,-474.123,-474.171,346.056,333.431,342.098
-0.196437,4.74353,-0.0070777,-1.83262,722.382,27.1294,4.89642,8.05009,-0.265137,-0.964211,341.145,2.99815,-469.979,-473.411,-471.225,-471.277,345.866,333.383,341.335
-0.197291,4.70908,-0.0067258,-1.86021,725.38,27.8183,5.55372,7.3116,-0.285063,-0.958509,340.321,2.99914,-466.815,-470.483,-468.342,-468.398,345.645,333.313,340.51
-0.198408,4.69227,-0.0065546,-1.87348,728.379,28.1546,6.28692,6.53416,-0.304026,-0.952664,339.439,3.00027,-463.625,-467.523,-465.476,-465.536,345.428,333.214,339.628
-0.199444,4.6594,-0.0062161,-1.899,731.379,28.8119,7.10422,5.71003,-0.322039,-0.946726,338.501,3.00138,-460.402,-464.529,-462.626,-462.69,345.226,333.095,338.689
-0.2,4.64333,-0.0060698,-1.91127,734.381,29.1333,7.98435,4.83624,-0.33912,-0.940743,337.509,3.00233,-457.154,-461.501,-459.793,-459.861,345.021,332.96,337.697
-0.199277,4.61187,-0.0059283,-1.93518,737.383,29.7625,8.90538,3.96264,-0.355287,-0.934757,336.468,3.00297,-453.885,-458.457,-456.978,-457.049,344.792,332.764,336.654
-0.195545,4.59647,-0.0058956,-1.947,740.386,30.0706,9.8541,3.18046,-0.370566,-0.928806,335.379,3.00314,-450.602,-455.433,-454.181,-454.254,344.532,332.425,335.561
-0.186717,4.56627,-0.0058473,-1.97046,743.389,30.6745,10.795,2.56796,-0.384954,-0.922936,334.245,3.00278,-447.321,-452.465,-451.404,-451.476,344.209,331.875,334.418
-0.170904,4.55147,-0.0057275,-1.98203,746.392,30.9706,11.4969,2.14926,-0.398641,-0.917107,333.07,3.00228,-444.133,-449.573,-448.648,-448.716,343.614,331.099,333.227
-0.148174,4.52242,-0.0054206,-2.00434,749.394,31.5516,11.6297,1.92531,-0.411936,-0.911213,331.854,3.00183,-441.183,-446.767,-445.913,-445.974,342.451,330.1,331.989
-0.119808,4.50816,-0.0052694,-2.01502,752.396,31.8368,11.225,1.90388,-0.424913,-0.905234,330.599,3.00141,-438.48,-444.058,-443.198,-443.249,340.76,328.875,330.707
-0.0870882,4.5,-0.0049648,-2.03548,755.398,32.3974,10.6739,2.07819,-0.437561,-0.899189,329.305,3.001,-435.872,-441.452,-440.505,-440.543,338.903,327.436,329.383
-0.0512843,4.5,-0.0048135,-2.04525,758.399,32.6738,10.1746,2.3768,-0.449887,-0.893086,327.974,3.00058,-433.277,-438.924,-437.831,-437.855,337.061,325.851,328.02
-0.013658,4.5,-0.0045118,-2.06389,761.399,33.2197,9.75786,2.7111,-0.461894,-0.886935,326.606,3.00013,-430.677,-436.437,-435.178,-435.185,335.261,324.202,326.618
0.0245288,4.5,-0.0043611,-2.07275,764.399,33.4894,9.45408,3.03588,-0.473589,-0.880746,325.203,2.99964,-428.056,-433.971,-432.545,-432.533,333.53,322.529,325.181
0.0620088,4.5,-0.0040596,-2.08958,767.399,34.0222,9.24774,3.30255,-0.484976,-0.874528,323.765,2.9991,-425.415,-431.502,-429.93,-429.9,331.852,320.877,323.711
0.097505,4.5,-0.0039083,-2.09755,770.398,34.2856,9.07606,3.49196,-0.496061,-0.868288,322.293,2.9985,-422.784,-429.018,-427.334,-427.286,330.174,319.261,322.209
0.129726,4.5,-0.0036051,-2.11256,773.397,34.8062,8.90663,3.66188,-0.506849,-0.862035,320.789,2.99782,-420.176,-426.547,-424.756,-424.691,328.467,317.632,320.677
0.157363,4.5,-0.0034524,-2.11961,776.394,35.0637,8.74983,3.82181,-0.517348,-0.855775,319.253,2.99705,-417.588,-424.092,-422.196,-422.115,326.741,315.982,319.118
0.179088,4.5,-0.0031457,-2.1328,779.391,35.573,8.62888,3.92529,-0.527562,-0.849516,317.686,2.99619,-415.005,-421.628,-419.652,-419.557,325.016,314.351,317.534
0.19355,4.5,-0.002991,-2.13893,782.388,35.8249,8.5511,3.98482,-0.537499,-0.843264,316.089,2.99541,-412.423,-419.161,-417.124,-417.02,323.3,312.729,315.926
0.2,4.45963,-0.0028796,-2.15058,785.383,36.323,8.5252,4.02191,-0.546891,-0.837204,314.464,2.99508,-409.839,-416.701,-414.61,-414.501,321.601,311.097,314.296
0.2,4.42906,-0.0027828,-2.15624,788.378,36.5675,8.51997,4.03498,-0.555473,-0.831534,312.812,2.99513,-407.268,-414.242,-412.112,-412,319.896,309.456,312.645
0.194917,4.36914,-0.0024752,-2.1668,791.373,37.0469,8.53988,4.01564,-0.563259,-0.82628,311.135,2.99547,-404.706,-411.778,-409.626,-409.516,318.191,307.817,310.974
0.185264,4.33977,-0.0022902,-2.17156,794.369,37.2818,8.59766,3.95273,-0.570261,-0.821464,309.436,2.99598,-402.144,-409.301,-407.153,-407.047,316.499,306.189,309.284
0.171268,4.28216,-0.0019209,-2.17998,797.365,37.7427,8.66968,3.87244,-0.57649,-0.817104,307.717,2.99661,-399.594,-406.824,-404.69,-404.592,314.801,304.553,307.577
0.153129,4.2539,-0.0017365,-2.18363,800.361,37.9688,8.77318,3.77471,-0.581958,-0.813219,305.981,2.99727,-397.043,-404.345,-402.237,-402.148,313.115,302.911,305.856
0.131047,4.19843,-0.0013677,-2.18983,803.359,38.4126,8.93763,3.67185,-0.586675,-0.809822,304.229,2.9979,-394.472,-401.87,-399.792,-399.715,311.467,301.255,304.123
0.105221,4.1712,-0.0011827,-2.19238,806.356,38.6304,9.13496,3.55323,-0.590651,-0.806927,302.464,2.99846,-391.896,-399.39,-397.354,-397.292,309.835,299.597,302.379
0.0758402,4.11772,-0.000813,-2.19637,809.355,39.0582,9.34626,3.40953,-0.593894,-0.804543,300.688,2.99889,-389.325,-396.901,-394.921,-394.876,308.207,297.944,300.626
0.043087,4.09145,-0.0006263,-2.19781,812.354,39.2684,9.55385,3.27423,-0.596412,-0.802679,298.903,2.99914,-386.768,-394.419,-392.492,-392.466,306.571,296.274,298.868
0.0071372,4.03983,-0.0002601,-2.19958,815.353,39.6813,9.74728,3.15899,-0.598203,-0.801344,297.111,2.99921,-384.23,-391.951,-390.065,-390.061,304.922,294.58,297.105
-0.0318379,4.01446,-5.88e-05,-2.1999,818.352,39.8843,9.93521,3.03368,-0.599299,-0.800526,295.315,2.99905,-381.705,-389.477,-387.64,-387.659,303.269,292.887,295.341
-0.0734761,3.96458,0.0001648,-2.1996,821.351,40.2834,10.1134,2.88335,-0.599526,-0.800355,293.517,2.99875,-379.196,-386.988,-385.215,-385.259,301.612,291.21,293.576
-0.115176,3.94005,0.0001952,-2.19924,824.35,40.4796,10.2861,2.72629,-0.59858,-0.801063,291.721,2.99842,-376.701,-384.49,-382.789,-382.858,299.961,289.537,291.813
-0.152892,1.95641,0.0002781,-2.1983,827.348,40.8656,10.4627,2.589,-0.596383,-0.8027,289.929,2.99812,-374.214,-381.998,-380.363,-380.454,298.327,287.851,290.052
-0.18256,-12.9578,0.0003149,-2.19771,830.346,40.9612,10.6372,2.4632,-0.59294,-0.805246,288.145,2.99799,-371.736,-379.504,-377.935,-378.043,296.711,286.162,288.292
-0.2,-12.9856,0.0003263,-2.19639,833.344,39.6766,10.7883,2.34498,-0.58826,-0.808671,286.374,2.99821,-369.277,-377.003,-375.506,-375.623,295.098,284.478,286.536
-0.2,-13.1785,1.41e-05,-2.19605,836.343,39.017,10.9171,2.22714,-0.582236,-0.81302,284.618,2.99922,-366.835,-374.488,-373.075,-373.191,293.494,282.807,284.781
-0.174842,-12.9837,-0.0003638,-2.19689,839.342,37.653,11.0133,2.13112,-0.57526,-0.81797,282.881,3.00103,-364.409,-371.97,-370.644,-370.744,291.89,281.138,283.024
-0.122655,-12.9205,6.84e-05,-2.19718,842.343,36.9574,11.0899,2.0768,-0.569011,-0.82233,281.164,3.00225,-361.972,-369.464,-368.212,-368.282,290.284,279.456,281.265
